Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (7)
1|AntonRaichuk|19|0:22:09|0:01:24|0|0:04:26|0|0:07:21|0|0:22:09|0|
12090|Sanchit_Dighe|3|0:15:37|0:15:37|0|-1|-1|-1|-1|-1|-1|
12091|bhanu6193|3|0:15:37|0:15:37|0|-1|-1|-1|-1|-1|-1|
12092|user0478jQ|3|0:15:38|0:10:38|1|-1|-1|-1|-1|-1|-1|
12093|swathik|3|0:15:38|0:05:38|2|-1|-1|-1|-1|-1|-1|
12094|08vivek08|3|0:15:38|0:15:38|0|-1|-1|-1|-1|-1|-1|
12095|harshraj2717|3|0:15:39|0:05:39|2|-1|-1|-1|-1|-1|-1|
12096|harshraj4423|3|0:15:39|0:15:39|0|-1|-1|-1|-1|-1|-1|
12097|nikitamanjhi|3|0:15:39|0:15:39|0|-1|-1|-1|-1|-1|-1|
12098|shleshitha|3|0:15:39|0:15:39|0|-1|-1|-1|-1|-1|-1|
12099|gaurav2069|3|0:15:40|0:15:40|0|-1|-1|-1|-1|-1|-1|
12100|serlaanvesh|3|0:15:40|0:15:40|0|-1|-1|-1|-1|-1|-1|
12101|kc3416696|3|0:15:40|0:15:40|0|-1|-1|-1|-1|-1|-1|
12102|adhaar|3|0:15:40|0:10:40|1|-1|-1|-1|-1|-1|-1|
12103|playmaker-2o|3|0:15:40|0:05:40|2|-1|-1|-1|-1|-1|-1|
12104|lns2806|3|0:15:41|0:15:41|0|-1|-1|-1|-1|-1|-1|
12105|Lexaer|3|0:15:41|0:05:41|2|-1|-1|-1|-1|-1|-1|
12106|anon_27|3|0:15:42|0:10:42|1|-1|-1|-1|-1|-1|-1|
12107|vxrun|3|0:15:42|0:15:42|0|-1|-1|-1|-1|-1|-1|
12108|Mohit_Bora|3|0:15:42|0:05:42|2|-1|-1|-1|-1|-1|-1|
12109|srishtiCara01|3|0:15:43|0:15:43|0|-1|-1|-1|-1|-1|-1|
12110|fei-luo-qie-mei-gui|3|0:15:43|0:10:43|1|-1|-1|-1|-1|-1|-1|
12111|sumity2021|3|0:15:43|0:15:43|0|-1|-1|-1|-1|-1|-1|
12112|Aryyan2003|3|0:15:43|0:15:43|0|-1|-1|-1|-1|-1|-1|
12113|paramsaini123|3|0:15:43|0:10:43|1|-1|-1|-1|-1|-1|-1|
12114|bloderxd|3|0:15:43|0:10:43|1|-1|-1|-1|-1|-1|-1|
12115|Nitish7890|3|0:15:44|0:15:44|0|-1|-1|-1|-1|-1|-1|
12116|priyaranjan_111|3|0:15:44|0:15:44|0|-1|-1|-1|-1|-1|-1|
12117|vigorous-i3en20cn|3|0:15:44|0:15:44|0|-1|-1|-1|-1|-1|-1|
12118|kushalsng|3|0:15:44|0:05:44|2|-1|-1|-1|-1|-1|-1|
12119|ashudev0987|3|0:15:45|0:15:45|0|-1|-1|-1|-1|-1|-1|
12120|sandeep_jangapelli|3|0:15:45|0:15:45|0|-1|-1|-1|-1|-1|-1|
12121|deepsalunkhee|3|0:15:45|0:10:45|1|-1|-1|-1|-1|-1|-1|
12122|sanketkumar98|3|0:15:45|0:10:45|1|-1|-1|-1|-1|-1|-1|
12123|kritiverma|3|0:15:46|0:10:46|1|-1|-1|-1|-1|-1|-1|
12124|aayush2705gupta|3|0:15:46|0:10:46|1|-1|-1|-1|-1|-1|-1|
12125|Buzzy2|3|0:15:47|0:15:47|0|-1|-1|-1|-1|-1|-1|
12126|Prathamesh_Gawas|3|0:15:47|0:05:47|2|-1|-1|-1|-1|-1|-1|
12127|chiru_986|3|0:15:47|0:15:47|0|-1|-1|-1|-1|-1|-1|
12128|Kapil_1251|3|0:15:47|0:10:47|1|-1|-1|-1|-1|-1|-1|
12129|dl720125|3|0:15:48|0:05:48|2|-1|-1|-1|-1|-1|-1|
12130|_harshney|3|0:15:48|0:10:48|1|-1|-1|-1|-1|-1|-1|
12131|arthteerth|3|0:15:48|0:15:48|0|-1|-1|-1|-1|-1|-1|
12132|itsme_S|3|0:15:49|0:10:49|1|-1|-1|-1|-1|-1|-1|
12133|TechnoChandru|3|0:15:49|0:10:49|1|-1|-1|-1|-1|-1|-1|
12134|saurabhchand|3|0:15:50|0:15:50|0|-1|-1|-1|-1|-1|-1|
12135|Pankaj-Bashera|3|0:15:50|0:10:50|1|-1|-1|-1|-1|-1|-1|
12136|satejbpatil|3|0:15:51|0:10:51|1|-1|-1|-1|-1|-1|-1|
12137|syedruwaidandrabi|3|0:15:51|0:15:51|0|-1|-1|-1|-1|-1|-1|
12138|sudharsonr|3|0:15:51|0:15:51|0|-1|-1|-1|-1|-1|-1|
12139|2205g9_SravyaM|3|0:15:52|0:15:52|0|-1|-1|-1|-1|-1|-1|
12140|pranay1903|3|0:15:52|0:15:52|0|-1|-1|-1|-1|-1|-1|
12141|canniflexx|3|0:15:53|0:15:53|0|-1|-1|-1|-1|-1|-1|
12142|Meghanamohan|3|0:15:53|0:15:53|0|-1|-1|-1|-1|-1|-1|
12143|om_kaldate_|3|0:15:54|0:15:54|0|-1|-1|-1|-1|-1|-1|
12144|srivastavdivyansh9|3|0:15:54|0:10:54|1|-1|-1|-1|-1|-1|-1|
12145|pooranidevi_08|3|0:15:54|0:10:54|1|-1|-1|-1|-1|-1|-1|
12146|Vivek__Kumar|3|0:15:55|0:10:55|1|-1|-1|-1|-1|-1|-1|
12147|aapttnpfpmpppmplpapnetapnnama_|3|0:15:55|0:10:55|1|-1|-1|-1|-1|-1|-1|
12148|surbhisingh242|3|0:15:55|0:15:55|0|-1|-1|-1|-1|-1|-1|
12149|Abdeljalil-Bouchfar|3|0:15:55|0:15:55|0|-1|-1|-1|-1|-1|-1|
12150|Rafael-Anguiano|3|0:15:56|0:15:56|0|-1|-1|-1|-1|-1|-1|
12151|teqwon|3|0:15:56|0:05:56|2|-1|-1|-1|-1|-1|-1|
12152|sharmakirti94202|3|0:15:56|0:10:56|1|-1|-1|-1|-1|-1|-1|
12153|user8891|3|0:15:56|0:10:56|1|-1|-1|-1|-1|-1|-1|
12154|saicharan73966|3|0:15:57|0:10:57|1|-1|-1|-1|-1|-1|-1|
12155|Vito123|3|0:15:57|0:10:57|1|-1|-1|-1|-1|-1|-1|
12156|pritishyo10|3|0:15:57|0:15:57|0|-1|-1|-1|-1|-1|-1|
12157|227r1a0582|3|0:15:58|0:10:58|1|-1|-1|-1|-1|-1|-1|
12158|CrimsonBolt|3|0:15:58|0:10:58|1|-1|-1|-1|-1|-1|-1|
12159|beyond-86|3|0:15:58|0:05:58|2|-1|-1|-1|-1|-1|-1|
12160|ru5h|3|0:15:58|0:15:58|0|-1|-1|-1|-1|-1|-1|
12161|rngupta928|3|0:15:58|0:10:58|1|-1|-1|-1|-1|-1|-1|
12162|anirbang749|3|0:15:59|0:15:59|0|-1|-1|-1|-1|-1|-1|
12163|eD7zLLlnDS|3|0:15:59|0:15:59|0|-1|-1|-1|-1|-1|-1|
12164|Jtin_17|3|0:15:59|0:05:59|2|-1|-1|-1|-1|-1|-1|
12165|kirtibala_verma|3|0:15:59|0:15:59|0|-1|-1|-1|-1|-1|-1|
12166|ASHISHKUMAR2888|3|0:15:59|0:10:59|1|-1|-1|-1|-1|-1|-1|
12167|Sandeep_9198|3|0:15:59|0:10:59|1|-1|-1|-1|-1|-1|-1|
12168|SgkGokul333|3|0:16:01|0:11:01|1|-1|-1|-1|-1|-1|-1|
12169|umangagrawal0028|3|0:16:01|0:16:01|0|-1|-1|-1|-1|-1|-1|
12170|jaya2004|3|0:16:01|0:11:01|1|-1|-1|-1|-1|-1|-1|
12171|SaiGanesh_Gattu|3|0:16:02|0:11:02|1|-1|-1|-1|-1|-1|-1|
12172|amituh7|3|0:16:02|0:11:02|1|-1|-1|-1|-1|-1|-1|
12173|kushshankar2611|3|0:16:02|0:11:02|1|-1|-1|-1|-1|-1|-1|
12174|yashgupta9330|3|0:16:03|0:16:03|0|-1|-1|-1|-1|-1|-1|
12175|rameshg|3|0:16:03|0:16:03|0|-1|-1|-1|-1|-1|-1|
12176|i2ecursing-i2hodeskkb|3|0:16:04|0:11:04|1|-1|-1|-1|-1|-1|-1|
12177|Pragatii|3|0:16:04|0:16:04|0|-1|-1|-1|-1|-1|-1|
12178|kamathshlok93|3|0:16:04|0:16:04|0|-1|-1|-1|-1|-1|-1|
12179|pratyush_080|3|0:16:05|0:16:05|0|-1|-1|-1|-1|-1|-1|
12180|Vivek_Tadhiyal|3|0:16:05|0:11:05|1|-1|-1|-1|-1|-1|-1|
12181|keerthikayadavalli|3|0:16:05|0:16:05|0|-1|-1|-1|-1|-1|-1|
12182|hrishi1563|3|0:16:06|0:16:06|0|-1|-1|-1|-1|-1|-1|
12183|ShreyaAgrawal2107|3|0:16:07|0:11:07|1|-1|-1|-1|-1|-1|-1|
12184|mr_raj12|3|0:16:07|0:11:07|1|-1|-1|-1|-1|-1|-1|
12185|Mayan_Brahmam|3|0:16:07|0:16:07|0|-1|-1|-1|-1|-1|-1|
12186|21ag1a6677|3|0:16:07|0:16:07|0|-1|-1|-1|-1|-1|-1|
12187|K-Piyush|3|0:16:08|0:16:08|0|-1|-1|-1|-1|-1|-1|
12188|rahulguggilam|3|0:16:08|0:16:08|0|-1|-1|-1|-1|-1|-1|
12189|gondKatira|3|0:16:08|0:11:08|1|-1|-1|-1|-1|-1|-1|
12190|TheFoodGoblin|3|0:16:09|0:11:09|1|-1|-1|-1|-1|-1|-1|
12191|user8035VR|3|0:16:09|0:16:09|0|-1|-1|-1|-1|-1|-1|
12192|a_j_r_uttam|3|0:16:09|0:11:09|1|-1|-1|-1|-1|-1|-1|
12193|sejalgupta1326|3|0:16:09|0:11:09|1|-1|-1|-1|-1|-1|-1|
12194|HashTangled|3|0:16:10|0:11:10|1|-1|-1|-1|-1|-1|-1|
12195|chen-mou-ren-7|3|0:16:10|0:16:10|0|-1|-1|-1|-1|-1|-1|
12196|rusmiralexandru|3|0:16:10|0:16:10|0|-1|-1|-1|-1|-1|-1|
12197|ratishjain6|3|0:16:11|0:16:11|0|-1|-1|-1|-1|-1|-1|
12198|satvik24gupta|3|0:16:11|0:16:11|0|-1|-1|-1|-1|-1|-1|
12199|__para_sf__|3|0:16:11|0:16:11|0|-1|-1|-1|-1|-1|-1|
12200|divyansh_2069|3|0:16:11|0:11:11|1|-1|-1|-1|-1|-1|-1|
12201|priyankasinghal259|3|0:16:13|0:16:13|0|-1|-1|-1|-1|-1|-1|
12202|vicky_007|3|0:16:13|0:16:13|0|-1|-1|-1|-1|-1|-1|
12203|Ankana_C|3|0:16:14|0:16:14|0|-1|-1|-1|-1|-1|-1|
12204|21r01a66e2|3|0:16:14|0:16:14|0|-1|-1|-1|-1|-1|-1|
12205|JatinYadav14|3|0:16:15|0:11:15|1|-1|-1|-1|-1|-1|-1|
12206|afsalts|3|0:16:15|0:11:15|1|-1|-1|-1|-1|-1|-1|
12207|sar-v-esh|3|0:16:15|0:16:15|0|-1|-1|-1|-1|-1|-1|
12208|R_GopikaPandi|3|0:16:15|0:16:15|0|-1|-1|-1|-1|-1|-1|
12209|Amber_cheng|3|0:16:16|0:16:16|0|-1|-1|-1|-1|-1|-1|
12210|chaywithlemon|3|0:16:16|0:11:16|1|-1|-1|-1|-1|-1|-1|
12211|Shrey_p|3|0:16:17|0:16:17|0|-1|-1|-1|-1|-1|-1|
12212|22wh1a05d3|3|0:16:17|0:16:17|0|-1|-1|-1|-1|-1|-1|
12213|saturu_04|3|0:16:18|0:16:18|0|-1|-1|-1|-1|-1|-1|
12214|prithiv22l0|3|0:16:18|0:16:18|0|-1|-1|-1|-1|-1|-1|
12215|arpit_saini|3|0:16:18|0:11:18|1|-1|-1|-1|-1|-1|-1|
12216|Hetshah573|3|0:16:18|0:11:18|1|-1|-1|-1|-1|-1|-1|
12217|RTDMakler|3|0:16:18|0:16:18|0|-1|-1|-1|-1|-1|-1|
12218|AdityaGonnade|3|0:16:18|0:16:18|0|-1|-1|-1|-1|-1|-1|
12219|mokshitha_manepalli|3|0:16:19|0:11:19|1|-1|-1|-1|-1|-1|-1|
12220|grayCode07|3|0:16:19|0:06:19|2|-1|-1|-1|-1|-1|-1|
12221|Shiva-Aadi|3|0:16:19|0:16:19|0|-1|-1|-1|-1|-1|-1|
12222|Code_IT_BK|3|0:16:20|0:11:20|1|-1|-1|-1|-1|-1|-1|
12223|Yorkinjon|3|0:16:20|0:16:20|0|-1|-1|-1|-1|-1|-1|
12224|himanshu2207|3|0:16:20|0:16:20|0|-1|-1|-1|-1|-1|-1|
12225|NavadeepKandre|3|0:16:20|0:16:20|0|-1|-1|-1|-1|-1|-1|
12226|deekshitha_122|3|0:16:20|0:11:20|1|-1|-1|-1|-1|-1|-1|
12227|nmohammedanees|3|0:16:20|0:16:20|0|-1|-1|-1|-1|-1|-1|
12228|Sahil_khan_18|3|0:16:21|0:11:21|1|-1|-1|-1|-1|-1|-1|
12229|shekharnani5|3|0:16:21|0:16:21|0|-1|-1|-1|-1|-1|-1|
12230|ParthTagalpallewar|3|0:16:21|0:11:21|1|-1|-1|-1|-1|-1|-1|
12231|geniusboss8|3|0:16:21|0:11:21|1|-1|-1|-1|-1|-1|-1|
12232|VISHNUREDDY3011|3|0:16:21|0:11:21|1|-1|-1|-1|-1|-1|-1|
12233|iambuggah|3|0:16:22|0:11:22|1|-1|-1|-1|-1|-1|-1|
12234|sarbosarcar|3|0:16:22|0:06:22|2|-1|-1|-1|-1|-1|-1|
12235|SawanKushwah|3|0:16:22|0:16:22|0|-1|-1|-1|-1|-1|-1|
12236|its_V_Borate|3|0:16:22|0:16:22|0|-1|-1|-1|-1|-1|-1|
12237|vinaybhardwaj2334|3|0:16:23|0:11:23|1|-1|-1|-1|-1|-1|-1|
12238|Bhumika_Naik|3|0:16:23|0:11:23|1|-1|-1|-1|-1|-1|-1|
12239|ARIHANT_COOL12|3|0:16:24|0:16:24|0|-1|-1|-1|-1|-1|-1|
12240|ketanzz2003|3|0:16:24|0:11:24|1|-1|-1|-1|-1|-1|-1|
12241|optimistic-northcuttuio|3|0:16:24|0:16:24|0|-1|-1|-1|-1|-1|-1|
12242|harshuv|3|0:16:24|0:16:24|0|-1|-1|-1|-1|-1|-1|
12243|Durga_Sai_Guru_Kiran|3|0:16:25|0:16:25|0|-1|-1|-1|-1|-1|-1|
12244|anjaneya_sharma|3|0:16:26|0:11:26|1|-1|-1|-1|-1|-1|-1|
12245|hypnotizer3800|3|0:16:27|0:11:27|1|-1|-1|-1|-1|-1|-1|
12246|shwetaja|3|0:16:27|0:16:27|0|-1|-1|-1|-1|-1|-1|
12247|itsritik942|3|0:16:28|0:06:28|2|-1|-1|-1|-1|-1|-1|
12248|aryanrohmetra|3|0:16:28|0:06:28|2|-1|-1|-1|-1|-1|-1|
12249|garv1202|3|0:16:28|0:11:28|1|-1|-1|-1|-1|-1|-1|
12250|Hemant_Narayani|3|0:16:28|0:11:28|1|-1|-1|-1|-1|-1|-1|
12251|sstitiksha|3|0:16:29|0:11:29|1|-1|-1|-1|-1|-1|-1|
12252|jadhavrkiran2001|3|0:16:29|0:16:29|0|-1|-1|-1|-1|-1|-1|
12253|yeldosmanap|3|0:16:29|0:16:29|0|-1|-1|-1|-1|-1|-1|
12254|_Rohit_Prajapat|3|0:16:30|0:16:30|0|-1|-1|-1|-1|-1|-1|
12255|Lokjeet_Kr_Sinha|3|0:16:30|0:11:30|1|-1|-1|-1|-1|-1|-1|
12256|lemonredwood|3|0:16:31|0:11:31|1|-1|-1|-1|-1|-1|-1|
12257|chauhanjainil305|3|0:16:32|0:11:32|1|-1|-1|-1|-1|-1|-1|
12258|devjsn|3|0:16:32|0:11:32|1|-1|-1|-1|-1|-1|-1|
12259|ashishnethi|3|0:16:32|0:11:32|1|-1|-1|-1|-1|-1|-1|
12260|shrey1798|3|0:16:33|0:11:33|1|-1|-1|-1|-1|-1|-1|
12261|SANDIRI_AMULYA|3|0:16:34|0:16:34|0|-1|-1|-1|-1|-1|-1|
12262|helios_2805|3|0:16:34|0:16:34|0|-1|-1|-1|-1|-1|-1|
12263|adarshworkplace|3|0:16:34|0:16:34|0|-1|-1|-1|-1|-1|-1|
12264|renukumar07|3|0:16:34|0:16:34|0|-1|-1|-1|-1|-1|-1|
12265|Dharmesh004|3|0:16:35|0:11:35|1|-1|-1|-1|-1|-1|-1|
12266|the-coded-bit|3|0:16:35|0:16:35|0|-1|-1|-1|-1|-1|-1|
12267|katrothanil|3|0:16:36|0:16:36|0|-1|-1|-1|-1|-1|-1|
12268|gracious-hodgkinyll|3|0:16:36|0:11:36|1|-1|-1|-1|-1|-1|-1|
12269|gviswasudheer1|3|0:16:36|0:16:36|0|-1|-1|-1|-1|-1|-1|
12270|20240621.vatsnitishjha|3|0:16:37|0:06:37|2|-1|-1|-1|-1|-1|-1|
12271|Aiming4TheStars|3|0:16:37|0:16:37|0|-1|-1|-1|-1|-1|-1|
12272|vivek117|3|0:16:37|0:16:37|0|-1|-1|-1|-1|-1|-1|
12273|inc_|3|0:16:37|0:16:37|0|-1|-1|-1|-1|-1|-1|
12274|Vaishnavi_0408|3|0:16:38|0:16:38|0|-1|-1|-1|-1|-1|-1|
12275|udi_gupta|3|0:16:38|0:16:38|0|-1|-1|-1|-1|-1|-1|
12276|sourav_0209|3|0:16:38|0:16:38|0|-1|-1|-1|-1|-1|-1|
12277|huasiyue|3|0:16:38|0:11:38|1|-1|-1|-1|-1|-1|-1|
12278|narayansharma09|3|0:16:38|0:06:38|2|-1|-1|-1|-1|-1|-1|
12279|sonikaran849|3|0:16:38|0:16:38|0|-1|-1|-1|-1|-1|-1|
12280|samina-abbas|3|0:16:38|0:16:38|0|-1|-1|-1|-1|-1|-1|
12281|rakshit0711|3|0:16:39|0:11:39|1|-1|-1|-1|-1|-1|-1|
12282|pryanshug88|3|0:16:39|0:16:39|0|-1|-1|-1|-1|-1|-1|
12283|kans10|3|0:16:39|0:16:39|0|-1|-1|-1|-1|-1|-1|
12284|RahulMaiti|3|0:16:39|0:16:39|0|-1|-1|-1|-1|-1|-1|
12285|cokkieMonster|3|0:16:39|0:16:39|0|-1|-1|-1|-1|-1|-1|
12286|himanshupanwar|3|0:16:40|0:16:40|0|-1|-1|-1|-1|-1|-1|
12287|Sujoy2811|3|0:16:40|0:16:40|0|-1|-1|-1|-1|-1|-1|
12288|ayushjha11|3|0:16:40|0:16:40|0|-1|-1|-1|-1|-1|-1|
12289|jiahao-f|3|0:16:40|0:16:40|0|-1|-1|-1|-1|-1|-1|
12290|leetcoder_prep|3|0:16:40|0:16:40|0|-1|-1|-1|-1|-1|-1|
12291|Deepanjali_1110-oct|3|0:16:41|0:16:41|0|-1|-1|-1|-1|-1|-1|
12292|thakur_Shahab|3|0:16:41|0:16:41|0|-1|-1|-1|-1|-1|-1|
12293|thedeepanshumourya|3|0:16:41|0:16:41|0|-1|-1|-1|-1|-1|-1|
12294|170254|3|0:16:42|0:11:42|1|-1|-1|-1|-1|-1|-1|
12295|Jay_Dabhi|3|0:16:42|0:16:42|0|-1|-1|-1|-1|-1|-1|
12296|RealZimmermann|3|0:16:43|0:16:43|0|-1|-1|-1|-1|-1|-1|
12297|bipulkumar7272|3|0:16:43|0:11:43|1|-1|-1|-1|-1|-1|-1|
12298|sankalparoy|3|0:16:43|0:16:43|0|-1|-1|-1|-1|-1|-1|
12299|vermaji_iiti|3|0:16:43|0:16:43|0|-1|-1|-1|-1|-1|-1|
12300|9s_c7|3|0:16:44|0:16:44|0|-1|-1|-1|-1|-1|-1|
12301|Puneeth_Kumar_Sunku|3|0:16:44|0:11:44|1|-1|-1|-1|-1|-1|-1|
12302|Nayak11|3|0:16:44|0:16:44|0|-1|-1|-1|-1|-1|-1|
12303|anujk2k2|3|0:16:44|0:16:44|0|-1|-1|-1|-1|-1|-1|
12304|Harshit437|3|0:16:44|0:16:44|0|-1|-1|-1|-1|-1|-1|
12305|newbie221|3|0:16:45|0:16:45|0|-1|-1|-1|-1|-1|-1|
12306|Nehagarg13|3|0:16:45|0:16:45|0|-1|-1|-1|-1|-1|-1|
12307|user1428aJ|3|0:16:46|0:16:46|0|-1|-1|-1|-1|-1|-1|
12308|Harshal_-17|3|0:16:46|0:11:46|1|-1|-1|-1|-1|-1|-1|
12309|suraj-Sharma|3|0:16:46|0:16:46|0|-1|-1|-1|-1|-1|-1|
12310|Harshitha_62|3|0:16:47|0:11:47|1|-1|-1|-1|-1|-1|-1|
12311|Abhishekkant135|3|0:16:47|0:16:47|0|-1|-1|-1|-1|-1|-1|
12312|sshreyansh822|3|0:16:48|0:06:48|2|-1|-1|-1|-1|-1|-1|
12313|wonderful-mclean6ol|3|0:16:48|0:06:48|2|-1|-1|-1|-1|-1|-1|
12314|20240627.vaishnavilugade|3|0:16:48|0:06:48|2|-1|-1|-1|-1|-1|-1|
12315|sujith9604|3|0:16:49|0:16:49|0|-1|-1|-1|-1|-1|-1|
12316|trisha_tomy|3|0:16:49|0:11:49|1|-1|-1|-1|-1|-1|-1|
12317|Trisha_patil|3|0:16:50|0:16:50|0|-1|-1|-1|-1|-1|-1|
12318|JDman|3|0:16:50|0:06:50|2|-1|-1|-1|-1|-1|-1|
12319|r_utkarsh|3|0:16:50|0:16:50|0|-1|-1|-1|-1|-1|-1|
12320|Animesh_pandey|3|0:16:50|0:16:50|0|-1|-1|-1|-1|-1|-1|
12321|varshitha0726|3|0:16:50|0:06:50|2|-1|-1|-1|-1|-1|-1|
12322|Anuj7379|3|0:16:50|0:16:50|0|-1|-1|-1|-1|-1|-1|
12323|Ayush_7120|3|0:16:51|0:11:51|1|-1|-1|-1|-1|-1|-1|
12324|Abhishek11patela|3|0:16:52|0:11:52|1|-1|-1|-1|-1|-1|-1|
12325|ritikkanswal|3|0:16:52|0:11:52|1|-1|-1|-1|-1|-1|-1|
12326|ikrut|3|0:16:52|0:11:52|1|-1|-1|-1|-1|-1|-1|
12327|620106|3|0:16:52|0:16:52|0|-1|-1|-1|-1|-1|-1|
12328|udayendra3|3|0:16:53|0:16:53|0|-1|-1|-1|-1|-1|-1|
12329|kon3gor|3|0:16:53|0:11:53|1|-1|-1|-1|-1|-1|-1|
12330|sakthivelan21|3|0:16:53|0:16:53|0|-1|-1|-1|-1|-1|-1|
12331|nifty-teslaqsm|3|0:16:53|0:16:53|0|-1|-1|-1|-1|-1|-1|
12332|kzholtikova|3|0:16:54|0:16:54|0|-1|-1|-1|-1|-1|-1|
12333|quick_moves|3|0:16:54|0:16:54|0|-1|-1|-1|-1|-1|-1|
12334|exciting-hellman1yu|3|0:16:54|0:16:54|0|-1|-1|-1|-1|-1|-1|
12335|Monster_2305|3|0:16:55|0:16:55|0|-1|-1|-1|-1|-1|-1|
12336|yu-jian-ni-74|3|0:16:55|0:11:55|1|-1|-1|-1|-1|-1|-1|
12337|Sanskriti31244|3|0:16:55|0:16:55|0|-1|-1|-1|-1|-1|-1|
12338|nizammalik6239|3|0:16:55|0:16:55|0|-1|-1|-1|-1|-1|-1|
12339|Manisha_1|3|0:16:56|0:16:56|0|-1|-1|-1|-1|-1|-1|
12340|syedfaraz2405|3|0:16:56|0:11:56|1|-1|-1|-1|-1|-1|-1|
12341|dai-da-dao|3|0:16:56|0:06:56|2|-1|-1|-1|-1|-1|-1|
12342|Suha__Hasan|3|0:16:56|0:11:56|1|-1|-1|-1|-1|-1|-1|
12343|Rishabh_Kumar_Sharma|3|0:16:56|0:06:56|2|-1|-1|-1|-1|-1|-1|
12344|adeeb125|3|0:16:57|0:06:57|2|-1|-1|-1|-1|-1|-1|
12345|dannyc_dev|3|0:16:57|0:06:57|2|-1|-1|-1|-1|-1|-1|
12346|eshwarvengala|3|0:16:57|0:11:57|1|-1|-1|-1|-1|-1|-1|
12347|soham_00|3|0:16:58|0:11:58|1|-1|-1|-1|-1|-1|-1|
12348|Ishaxx_|3|0:16:58|0:11:58|1|-1|-1|-1|-1|-1|-1|
12349|tanay_|3|0:16:58|0:16:58|0|-1|-1|-1|-1|-1|-1|
12350|abhishekbandil|3|0:16:58|0:11:58|1|-1|-1|-1|-1|-1|-1|
12351|anupamsrivastava309|3|0:16:59|0:11:59|1|-1|-1|-1|-1|-1|-1|
12352|qian-li-uz|3|0:16:59|0:11:59|1|-1|-1|-1|-1|-1|-1|
12353|reshu-singh-07|3|0:16:59|0:16:59|0|-1|-1|-1|-1|-1|-1|
12354|sovngarde42|3|0:16:59|0:16:59|0|-1|-1|-1|-1|-1|-1|
12355|aditigupta_20|3|0:16:59|0:11:59|1|-1|-1|-1|-1|-1|-1|
12356|manojk2003|3|0:16:59|0:16:59|0|-1|-1|-1|-1|-1|-1|
12357|shivanshmehtaa|3|0:17:00|0:17:00|0|-1|-1|-1|-1|-1|-1|
12358|vs79singh|3|0:17:00|0:12:00|1|-1|-1|-1|-1|-1|-1|
12359|keen-hofstadterq1d|3|0:17:00|0:17:00|0|-1|-1|-1|-1|-1|-1|
12360|MohanKumarP22|3|0:17:01|0:17:01|0|-1|-1|-1|-1|-1|-1|
12361|himanshujainpro|3|0:17:02|0:17:02|0|-1|-1|-1|-1|-1|-1|
12362|JeevaS2003|3|0:17:04|0:17:04|0|-1|-1|-1|-1|-1|-1|
12363|jaywantlugun2000|3|0:17:05|0:17:05|0|-1|-1|-1|-1|-1|-1|
12364|nitesh2003|3|0:17:05|0:12:05|1|-1|-1|-1|-1|-1|-1|
12365|Zhanadilll|3|0:17:05|0:12:05|1|-1|-1|-1|-1|-1|-1|
12366|saurabh9649|3|0:17:05|0:17:05|0|-1|-1|-1|-1|-1|-1|
12367|Vineet1232|3|0:17:05|0:17:05|0|-1|-1|-1|-1|-1|-1|
12368|Likhithd|3|0:17:06|0:17:06|0|-1|-1|-1|-1|-1|-1|
12369|_anu_09_|3|0:17:06|0:12:06|1|-1|-1|-1|-1|-1|-1|
12370|abhijithkumble2004|3|0:17:07|0:12:07|1|-1|-1|-1|-1|-1|-1|
12371|SAMEERA_VEMULA|3|0:17:07|0:17:07|0|-1|-1|-1|-1|-1|-1|
12372|user7694yT|3|0:17:07|0:17:07|0|-1|-1|-1|-1|-1|-1|
12373|Nikhil_Bisen|3|0:17:08|0:12:08|1|-1|-1|-1|-1|-1|-1|
12374|vaibhav_6|3|0:17:08|0:12:08|1|-1|-1|-1|-1|-1|-1|
12375|PAWAN_729|3|0:17:09|0:12:09|1|-1|-1|-1|-1|-1|-1|
12376|Jahnavigeetla|3|0:17:09|0:12:09|1|-1|-1|-1|-1|-1|-1|
12377|Vivek_ch_001|3|0:17:09|0:17:09|0|-1|-1|-1|-1|-1|-1|
12378|Mohityadav3036|3|0:17:09|0:17:09|0|-1|-1|-1|-1|-1|-1|
12379|aruG1017|3|0:17:09|0:17:09|0|-1|-1|-1|-1|-1|-1|
12380|lekhasrireddy9|3|0:17:09|0:17:09|0|-1|-1|-1|-1|-1|-1|
12381|kunaaljain|3|0:17:10|0:12:10|1|-1|-1|-1|-1|-1|-1|
12382|aditya11sharma|3|0:17:10|0:17:10|0|-1|-1|-1|-1|-1|-1|
12383|CHALLA_ROSHIKA|3|0:17:10|0:17:10|0|-1|-1|-1|-1|-1|-1|
12384|coding_life_style|3|0:17:10|0:17:10|0|-1|-1|-1|-1|-1|-1|
12385|nayanCode93|3|0:17:11|0:17:11|0|-1|-1|-1|-1|-1|-1|
12386|juicyheck|3|0:17:11|0:12:11|1|-1|-1|-1|-1|-1|-1|
12387|juluanurajsingh|3|0:17:12|0:07:12|2|-1|-1|-1|-1|-1|-1|
12388|saajeed002|3|0:17:12|0:17:12|0|-1|-1|-1|-1|-1|-1|
12389|Divy_2705|3|0:17:12|0:12:12|1|-1|-1|-1|-1|-1|-1|
12390|Abhinav_Prakash42|3|0:17:13|0:17:13|0|-1|-1|-1|-1|-1|-1|
