Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (5)
1|hongrock|17|0:07:34|0:00:45|0|0:02:54|0|0:05:12|0|0:07:34|0|
14721|praneetha_666|3|0:12:35|0:12:35|0|-1|-1|-1|-1|-1|-1|
14722|vamshibhairi123|3|0:12:36|0:07:36|1|-1|-1|-1|-1|-1|-1|
14723|12345Chinnnnn|3|0:12:37|0:12:37|0|-1|-1|-1|-1|-1|-1|
14724|arun3007|3|0:12:37|0:12:37|0|-1|-1|-1|-1|-1|-1|
14725|n_tyagi_82|3|0:12:38|0:12:38|0|-1|-1|-1|-1|-1|-1|
14726|TejaPrathipati|3|0:12:38|0:12:38|0|-1|-1|-1|-1|-1|-1|
14727|kasi_Nellai_Muthu|3|0:12:39|0:07:39|1|-1|-1|-1|-1|-1|-1|
14728|adv6273|3|0:12:39|0:12:39|0|-1|-1|-1|-1|-1|-1|
14729|sankethvarma12|3|0:12:40|0:12:40|0|-1|-1|-1|-1|-1|-1|
14730|shweta0098|3|0:12:41|0:12:41|0|-1|-1|-1|-1|-1|-1|
14731|aswinis0102|3|0:12:42|0:12:42|0|-1|-1|-1|-1|-1|-1|
14732|qing-kong-2t|3|0:12:42|0:12:42|0|-1|-1|-1|-1|-1|-1|
14733|smash_potato|3|0:12:42|0:12:42|0|-1|-1|-1|-1|-1|-1|
14734|milind2003|3|0:12:43|0:12:43|0|-1|-1|-1|-1|-1|-1|
14735|sher_shah|3|0:12:43|0:12:43|0|-1|-1|-1|-1|-1|-1|
14736|Shuvom_Dutta23|3|0:12:44|0:12:44|0|-1|-1|-1|-1|-1|-1|
14737|Prakash_Rajput|3|0:12:44|0:12:44|0|-1|-1|-1|-1|-1|-1|
14738|Awadesh365|3|0:12:44|0:12:44|0|-1|-1|-1|-1|-1|-1|
14739|soliduser234|3|0:12:44|0:12:44|0|-1|-1|-1|-1|-1|-1|
14740|acctakka|3|0:12:44|0:12:44|0|-1|-1|-1|-1|-1|-1|
14741|mikestratton|3|0:12:45|0:07:45|1|-1|-1|-1|-1|-1|-1|
14742|vishwajeet_Haldar|3|0:12:46|0:12:46|0|-1|-1|-1|-1|-1|-1|
14743|217R1A05L9|3|0:12:47|0:12:47|0|-1|-1|-1|-1|-1|-1|
14744|siddharth_shrotriya|3|0:12:47|0:12:47|0|-1|-1|-1|-1|-1|-1|
14745|_Cypher_0101|3|0:12:47|0:12:47|0|-1|-1|-1|-1|-1|-1|
14746|YUZnxiNhSy|3|0:12:47|0:12:47|0|-1|-1|-1|-1|-1|-1|
14747|skvengi|3|0:12:47|0:12:47|0|-1|-1|-1|-1|-1|-1|
14748|kannan16|3|0:12:48|0:12:48|0|-1|-1|-1|-1|-1|-1|
14749|puli_nikitha03|3|0:12:48|0:12:48|0|-1|-1|-1|-1|-1|-1|
14750|singhsunitak47101|3|0:12:48|0:12:48|0|-1|-1|-1|-1|-1|-1|
14751|tamizh007|3|0:12:48|0:12:48|0|-1|-1|-1|-1|-1|-1|
14752|thangnv06|3|0:12:49|0:12:49|0|-1|-1|-1|-1|-1|-1|
14753|SimpleBlue25|3|0:12:49|0:12:49|0|-1|-1|-1|-1|-1|-1|
14754|mks2002|3|0:12:49|0:12:49|0|-1|-1|-1|-1|-1|-1|
14755|Sujansinh_Thakor|3|0:12:50|0:12:50|0|-1|-1|-1|-1|-1|-1|
14756|mrf92|3|0:12:51|0:12:51|0|-1|-1|-1|-1|-1|-1|
14757|cossetannie|3|0:12:51|0:12:51|0|-1|-1|-1|-1|-1|-1|
14758|sanu_1230|3|0:12:52|0:12:52|0|-1|-1|-1|-1|-1|-1|
14759|sudhanwaofficial|3|0:12:53|0:12:53|0|-1|-1|-1|-1|-1|-1|
14760|nimisha_kumari|3|0:12:53|0:07:53|1|-1|-1|-1|-1|-1|-1|
14761|Nirupam_iitd|3|0:12:53|0:12:53|0|-1|-1|-1|-1|-1|-1|
14762|Rain0808|3|0:12:54|0:12:54|0|-1|-1|-1|-1|-1|-1|
14763|aditya_531|3|0:12:54|0:12:54|0|-1|-1|-1|-1|-1|-1|
14764|beastmode_123|3|0:12:55|0:12:55|0|-1|-1|-1|-1|-1|-1|
14765|audianu|3|0:12:56|0:12:56|0|-1|-1|-1|-1|-1|-1|
14766|jiveshanand007|3|0:12:56|0:12:56|0|-1|-1|-1|-1|-1|-1|
14767|samirkumar1070|3|0:12:56|0:12:56|0|-1|-1|-1|-1|-1|-1|
14768|mouche|3|0:12:56|0:12:56|0|-1|-1|-1|-1|-1|-1|
14769|carol5s|3|0:12:57|0:07:57|1|-1|-1|-1|-1|-1|-1|
14770|Saisri473|3|0:12:58|0:12:58|0|-1|-1|-1|-1|-1|-1|
14771|ckkumawatofc|3|0:12:58|0:12:58|0|-1|-1|-1|-1|-1|-1|
14772|21241a0408|3|0:12:58|0:12:58|0|-1|-1|-1|-1|-1|-1|
14773|du-chu-n|3|0:12:59|0:12:59|0|-1|-1|-1|-1|-1|-1|
14774|ambresh20|3|0:12:59|0:12:59|0|-1|-1|-1|-1|-1|-1|
14775|Seea_Rani|3|0:13:00|0:13:00|0|-1|-1|-1|-1|-1|-1|
14776|AyushSojitra|3|0:13:01|0:13:01|0|-1|-1|-1|-1|-1|-1|
14777|zi-mu-r4|3|0:13:02|0:13:02|0|-1|-1|-1|-1|-1|-1|
14778|radhikaguptaa|3|0:13:02|0:13:02|0|-1|-1|-1|-1|-1|-1|
14779|code__HARD|3|0:13:02|0:13:02|0|-1|-1|-1|-1|-1|-1|
14780|abhinavnandekar|3|0:13:03|0:13:03|0|-1|-1|-1|-1|-1|-1|
14781|you-shang-s|3|0:13:03|0:13:03|0|-1|-1|-1|-1|-1|-1|
14782|someijam|3|0:13:03|0:13:03|0|-1|-1|-1|-1|-1|-1|
14783|Hari_Om_Vishwakarma|3|0:13:03|0:13:03|0|-1|-1|-1|-1|-1|-1|
14784|devanshtiwari11|3|0:13:03|0:13:03|0|-1|-1|-1|-1|-1|-1|
14785|da-mao-25|3|0:13:04|0:13:04|0|-1|-1|-1|-1|-1|-1|
14786|dmittal_be20|3|0:13:04|0:13:04|0|-1|-1|-1|-1|-1|-1|
14787|Harsh_Padsala_265|3|0:13:05|0:13:05|0|-1|-1|-1|-1|-1|-1|
14788|qbrajesh09|3|0:13:05|0:13:05|0|-1|-1|-1|-1|-1|-1|
14789|p4pratyushranjan|3|0:13:06|0:13:06|0|-1|-1|-1|-1|-1|-1|
14790|tauqueeralam42|3|0:13:06|0:13:06|0|-1|-1|-1|-1|-1|-1|
14791|kind-lichtermanerk|3|0:13:06|0:13:06|0|-1|-1|-1|-1|-1|-1|
14792|aminultension|3|0:13:07|0:13:07|0|-1|-1|-1|-1|-1|-1|
14793|shivam721088|3|0:13:07|0:13:07|0|-1|-1|-1|-1|-1|-1|
14794|ankush124k|3|0:13:07|0:13:07|0|-1|-1|-1|-1|-1|-1|
14795|ran094213|3|0:13:07|0:13:07|0|-1|-1|-1|-1|-1|-1|
14796|SIDDHARTHA_SHANKAR_SWAIN|3|0:13:08|0:13:08|0|-1|-1|-1|-1|-1|-1|
14797|Tamilselvan_2003|3|0:13:08|0:13:08|0|-1|-1|-1|-1|-1|-1|
14798|Sharmila_4590|3|0:13:08|0:13:08|0|-1|-1|-1|-1|-1|-1|
14799|kohli059|3|0:13:08|0:08:08|1|-1|-1|-1|-1|-1|-1|
14800|Savio629|3|0:13:08|0:13:08|0|-1|-1|-1|-1|-1|-1|
14801|fhlsjs122508|3|0:13:08|0:13:08|0|-1|-1|-1|-1|-1|-1|
14802|gokotta-a|3|0:13:08|0:13:08|0|-1|-1|-1|-1|-1|-1|
14803|prajval2003|3|0:13:09|0:13:09|0|-1|-1|-1|-1|-1|-1|
14804|iizy|3|0:13:09|0:13:09|0|-1|-1|-1|-1|-1|-1|
14805|sujeettogo|3|0:13:09|0:13:09|0|-1|-1|-1|-1|-1|-1|
14806|agarwalsiddhant2015|3|0:13:10|0:13:10|0|-1|-1|-1|-1|-1|-1|
14807|poohar|3|0:13:10|0:13:10|0|-1|-1|-1|-1|-1|-1|
14808|Basei|3|0:13:11|0:13:11|0|-1|-1|-1|-1|-1|-1|
14809|co_de_pta|3|0:13:12|0:13:12|0|-1|-1|-1|-1|-1|-1|
14810|207r1a05a3|3|0:13:12|0:13:12|0|-1|-1|-1|-1|-1|-1|
14811|sravya252000|3|0:13:13|0:13:13|0|-1|-1|-1|-1|-1|-1|
14812|khandelwals44|3|0:13:13|0:13:13|0|-1|-1|-1|-1|-1|-1|
14813|Satish_111|3|0:13:14|0:13:14|0|-1|-1|-1|-1|-1|-1|
14814|anrgsh33|3|0:13:14|0:13:14|0|-1|-1|-1|-1|-1|-1|
14815|user4751OC|3|0:13:15|0:13:15|0|-1|-1|-1|-1|-1|-1|
14816|gauravsinghbhadauriya06|3|0:13:16|0:13:16|0|-1|-1|-1|-1|-1|-1|
14817|AD1025|3|0:13:16|0:13:16|0|-1|-1|-1|-1|-1|-1|
14818|macyapp|3|0:13:16|0:13:16|0|-1|-1|-1|-1|-1|-1|
14819|meghana_078|3|0:13:16|0:13:16|0|-1|-1|-1|-1|-1|-1|
14820|Sai_Kumar_Adapa|3|0:13:17|0:13:17|0|-1|-1|-1|-1|-1|-1|
14821|iamvishalgupta306|3|0:13:18|0:13:18|0|-1|-1|-1|-1|-1|-1|
14822|Ethic_01|3|0:13:18|0:13:18|0|-1|-1|-1|-1|-1|-1|
14823|Alugunuri_Sree_Vaishnavi|3|0:13:19|0:13:19|0|-1|-1|-1|-1|-1|-1|
14824|si7845140|3|0:13:20|0:13:20|0|-1|-1|-1|-1|-1|-1|
14825|sai_vivek_krish95|3|0:13:21|0:13:21|0|-1|-1|-1|-1|-1|-1|
14826|Ashwanth_achu|3|0:13:21|0:13:21|0|-1|-1|-1|-1|-1|-1|
14827|abhinav_6542|3|0:13:21|0:13:21|0|-1|-1|-1|-1|-1|-1|
14828|david0970|3|0:13:21|0:13:21|0|-1|-1|-1|-1|-1|-1|
14829|belaina|3|0:13:21|0:13:21|0|-1|-1|-1|-1|-1|-1|
14830|rainyleesf|3|0:13:22|0:13:22|0|-1|-1|-1|-1|-1|-1|
14831|Jayendra2688|3|0:13:22|0:13:22|0|-1|-1|-1|-1|-1|-1|
14832|TharunBollam|3|0:13:22|0:13:22|0|-1|-1|-1|-1|-1|-1|
14833|Myselftufan|3|0:13:23|0:08:23|1|-1|-1|-1|-1|-1|-1|
14834|samyak_agarwal3000|3|0:13:23|0:13:23|0|-1|-1|-1|-1|-1|-1|
14835|p_s_b|3|0:13:24|0:13:24|0|-1|-1|-1|-1|-1|-1|
14836|SuperMom|3|0:13:24|0:13:24|0|-1|-1|-1|-1|-1|-1|
14837|NaD2YvgNmR|3|0:13:25|0:13:25|0|-1|-1|-1|-1|-1|-1|
14838|RevengeGPT|3|0:13:26|0:13:26|0|-1|-1|-1|-1|-1|-1|
14839|sallyli5703|3|0:13:26|0:13:26|0|-1|-1|-1|-1|-1|-1|
14840|luo-chen-2m|3|0:13:26|0:13:26|0|-1|-1|-1|-1|-1|-1|
14841|ShubhankarPande|3|0:13:27|0:13:27|0|-1|-1|-1|-1|-1|-1|
14842|kumarkishansah|3|0:13:27|0:13:27|0|-1|-1|-1|-1|-1|-1|
14843|kjl_P|3|0:13:28|0:13:28|0|-1|-1|-1|-1|-1|-1|
14844|Hromsi|3|0:13:28|0:13:28|0|-1|-1|-1|-1|-1|-1|
14845|Abhi1991|3|0:13:28|0:13:28|0|-1|-1|-1|-1|-1|-1|
14846|asdqiwueonaksljdchi|3|0:13:30|0:13:30|0|-1|-1|-1|-1|-1|-1|
14847|Grindlc7|3|0:13:30|0:13:30|0|-1|-1|-1|-1|-1|-1|
14848|debbie_dai|3|0:13:31|0:08:31|1|-1|-1|-1|-1|-1|-1|
14849|GohTengFong|3|0:13:32|0:13:32|0|-1|-1|-1|-1|-1|-1|
14850|Shrikant1413|3|0:13:32|0:13:32|0|-1|-1|-1|-1|-1|-1|
14851|AshokChoudari|3|0:13:32|0:13:32|0|-1|-1|-1|-1|-1|-1|
14852|sykik|3|0:13:34|0:13:34|0|-1|-1|-1|-1|-1|-1|
14853|user2423n|3|0:13:36|0:13:36|0|-1|-1|-1|-1|-1|-1|
14854|rajinikanthgatti|3|0:13:36|0:13:36|0|-1|-1|-1|-1|-1|-1|
14855|sprshgupta|3|0:13:37|0:13:37|0|-1|-1|-1|-1|-1|-1|
14856|nponcian|3|0:13:37|0:13:37|0|-1|-1|-1|-1|-1|-1|
14857|cs9896|3|0:13:37|0:13:37|0|-1|-1|-1|-1|-1|-1|
14858|Dsa_dp|3|0:13:38|0:13:38|0|-1|-1|-1|-1|-1|-1|
14859|AnjaneyaPattanaik|3|0:13:38|0:13:38|0|-1|-1|-1|-1|-1|-1|
14860|ddhruvdua|3|0:13:39|0:13:39|0|-1|-1|-1|-1|-1|-1|
14861|gowrishvarma|3|0:13:40|0:13:40|0|-1|-1|-1|-1|-1|-1|
14862|nagasaramvamsi|3|0:13:40|0:13:40|0|-1|-1|-1|-1|-1|-1|
14863|abisek07|3|0:13:40|0:13:40|0|-1|-1|-1|-1|-1|-1|
14864|ft-fetters|3|0:13:41|0:13:41|0|-1|-1|-1|-1|-1|-1|
14865|abhinavtilwar03|3|0:13:42|0:13:42|0|-1|-1|-1|-1|-1|-1|
14866|ginayoung82|3|0:13:42|0:13:42|0|-1|-1|-1|-1|-1|-1|
14867|user3575it|3|0:13:42|0:13:42|0|-1|-1|-1|-1|-1|-1|
14868|Kavya-66F1|3|0:13:43|0:13:43|0|-1|-1|-1|-1|-1|-1|
14869|newbie_j|3|0:13:43|0:13:43|0|-1|-1|-1|-1|-1|-1|
14870|adhithya1044|3|0:13:43|0:13:43|0|-1|-1|-1|-1|-1|-1|
14871|nan-jing-fang-tong-xue|3|0:13:43|0:13:43|0|-1|-1|-1|-1|-1|-1|
14872|anupreet1213|3|0:13:43|0:13:43|0|-1|-1|-1|-1|-1|-1|
14873|pranavsusarla2|3|0:13:43|0:13:43|0|-1|-1|-1|-1|-1|-1|
14874|prashant_babu|3|0:13:45|0:13:45|0|-1|-1|-1|-1|-1|-1|
14875|condescending-i2osalindqix|3|0:13:45|0:13:45|0|-1|-1|-1|-1|-1|-1|
14876|CodeNinjaX|3|0:13:45|0:13:45|0|-1|-1|-1|-1|-1|-1|
14877|2020b0101118|3|0:13:46|0:13:46|0|-1|-1|-1|-1|-1|-1|
14878|vamshiyadav330|3|0:13:47|0:13:47|0|-1|-1|-1|-1|-1|-1|
14879|nith1234|3|0:13:47|0:13:47|0|-1|-1|-1|-1|-1|-1|
14880|isaacjacques|3|0:13:48|0:08:48|1|-1|-1|-1|-1|-1|-1|
14881|Hsiang-Chun|3|0:13:48|0:13:48|0|-1|-1|-1|-1|-1|-1|
14882|judethms98|3|0:13:49|0:13:49|0|-1|-1|-1|-1|-1|-1|
14883|Gouravkumar|3|0:13:49|0:13:49|0|-1|-1|-1|-1|-1|-1|
14884|sidtuladhar|3|0:13:49|0:13:49|0|-1|-1|-1|-1|-1|-1|
14885|Fauz1z|3|0:13:50|0:13:50|0|-1|-1|-1|-1|-1|-1|
14886|alekhkumar777|3|0:13:51|0:13:51|0|-1|-1|-1|-1|-1|-1|
14887|srinikethvd4|3|0:13:52|0:13:52|0|-1|-1|-1|-1|-1|-1|
14888|himanshujangra33|3|0:13:52|0:13:52|0|-1|-1|-1|-1|-1|-1|
14889|martinc1194|3|0:13:52|0:13:52|0|-1|-1|-1|-1|-1|-1|
14890|Sankalp2003|3|0:13:53|0:13:53|0|-1|-1|-1|-1|-1|-1|
14891|samalasaivivek|3|0:13:53|0:13:53|0|-1|-1|-1|-1|-1|-1|
14892|kumarmanojod010215|3|0:13:54|0:13:54|0|-1|-1|-1|-1|-1|-1|
14893|Mayank_22p|3|0:13:54|0:13:54|0|-1|-1|-1|-1|-1|-1|
14894|eager-elbakyan92x|3|0:13:55|0:13:55|0|-1|-1|-1|-1|-1|-1|
14895|jpalgods|3|0:13:55|0:13:55|0|-1|-1|-1|-1|-1|-1|
14896|ManishAgarwal21|3|0:13:56|0:13:56|0|-1|-1|-1|-1|-1|-1|
14897|eedarasathwika|3|0:13:56|0:13:56|0|-1|-1|-1|-1|-1|-1|
14898|moonlight-os|3|0:13:57|0:13:57|0|-1|-1|-1|-1|-1|-1|
14899|akidha45|3|0:13:58|0:08:58|1|-1|-1|-1|-1|-1|-1|
14900|Kalyan-01|3|0:13:58|0:13:58|0|-1|-1|-1|-1|-1|-1|
14901|miraling|3|0:13:59|0:13:59|0|-1|-1|-1|-1|-1|-1|
14902|SyedHamidHasan|3|0:14:00|0:14:00|0|-1|-1|-1|-1|-1|-1|
14903|javvajimallika|3|0:14:00|0:14:00|0|-1|-1|-1|-1|-1|-1|
14904|yagamilight1947|3|0:14:04|0:14:04|0|-1|-1|-1|-1|-1|-1|
14905|sam_gupta|3|0:14:04|0:14:04|0|-1|-1|-1|-1|-1|-1|
14906|thatsomaggi|3|0:14:04|0:14:04|0|-1|-1|-1|-1|-1|-1|
14907|xli137|3|0:14:05|0:14:05|0|-1|-1|-1|-1|-1|-1|
14908|ttttttt-f|3|0:14:06|0:14:06|0|-1|-1|-1|-1|-1|-1|
14909|Dadly21|3|0:14:07|0:14:07|0|-1|-1|-1|-1|-1|-1|
14910|Shubhi_29|3|0:14:07|0:14:07|0|-1|-1|-1|-1|-1|-1|
14911|mahaswi|3|0:14:07|0:14:07|0|-1|-1|-1|-1|-1|-1|
14912|rugwed_37|3|0:14:07|0:14:07|0|-1|-1|-1|-1|-1|-1|
14913|manishya1669|3|0:14:07|0:14:07|0|-1|-1|-1|-1|-1|-1|
14914|balaji_r_v|3|0:14:08|0:14:08|0|-1|-1|-1|-1|-1|-1|
14915|Vidhi_Aggarwal|3|0:14:08|0:14:08|0|-1|-1|-1|-1|-1|-1|
14916|manikshekhar15|3|0:14:09|0:14:09|0|-1|-1|-1|-1|-1|-1|
14917|20R01A05C3|3|0:14:09|0:14:09|0|-1|-1|-1|-1|-1|-1|
14918|meghajgarg31|3|0:14:09|0:14:09|0|-1|-1|-1|-1|-1|-1|
14919|21wh1a0513|3|0:14:10|0:14:10|0|-1|-1|-1|-1|-1|-1|
14920|2000030177_chaturs|3|0:14:11|0:14:11|0|-1|-1|-1|-1|-1|-1|
14921|ecstatic-franklinlwi|3|0:14:12|0:14:12|0|-1|-1|-1|-1|-1|-1|
14922|Siddhannt_21|3|0:14:13|0:14:13|0|-1|-1|-1|-1|-1|-1|
14923|kishor5690|3|0:14:13|0:14:13|0|-1|-1|-1|-1|-1|-1|
14924|blackbriar|3|0:14:13|0:14:13|0|-1|-1|-1|-1|-1|-1|
14925|amanstmarks123|3|0:14:14|0:14:14|0|-1|-1|-1|-1|-1|-1|
14926|ninja_nishanth|3|0:14:14|0:14:14|0|-1|-1|-1|-1|-1|-1|
14927|Veds_|3|0:14:14|0:14:14|0|-1|-1|-1|-1|-1|-1|
14928|pixelshorya|3|0:14:15|0:14:15|0|-1|-1|-1|-1|-1|-1|
14929|monkey188|3|0:14:16|0:14:16|0|-1|-1|-1|-1|-1|-1|
14930|bairu|3|0:14:16|0:14:16|0|-1|-1|-1|-1|-1|-1|
14931|raoxaman|3|0:14:16|0:09:16|1|-1|-1|-1|-1|-1|-1|
14932|alan_bell|3|0:14:17|0:14:17|0|-1|-1|-1|-1|-1|-1|
14933|kumarishivani|3|0:14:20|0:14:20|0|-1|-1|-1|-1|-1|-1|
14934|vvonderful-shirley2ba|3|0:14:20|0:09:20|1|-1|-1|-1|-1|-1|-1|
14935|Alice683|3|0:14:20|0:09:20|1|-1|-1|-1|-1|-1|-1|
14936|VIJAY626404|3|0:14:21|0:14:21|0|-1|-1|-1|-1|-1|-1|
14937|ImGrout13|3|0:14:21|0:14:21|0|-1|-1|-1|-1|-1|-1|
14938|b202001162|3|0:14:21|0:09:21|1|-1|-1|-1|-1|-1|-1|
14939|saraswatmks|3|0:14:21|0:14:21|0|-1|-1|-1|-1|-1|-1|
14940|Shivam__18|3|0:14:22|0:14:22|0|-1|-1|-1|-1|-1|-1|
14941|_panther|3|0:14:23|0:14:23|0|-1|-1|-1|-1|-1|-1|
14942|user6035aE|3|0:14:23|0:14:23|0|-1|-1|-1|-1|-1|-1|
14943|somaniatharv|3|0:14:23|0:14:23|0|-1|-1|-1|-1|-1|-1|
14944|GauravDiwakar|3|0:14:25|0:14:25|0|-1|-1|-1|-1|-1|-1|
14945|iec2020006|3|0:14:25|0:14:25|0|-1|-1|-1|-1|-1|-1|
14946|SinghManraj|3|0:14:26|0:14:26|0|-1|-1|-1|-1|-1|-1|
14947|merryHunter|3|0:14:26|0:14:26|0|-1|-1|-1|-1|-1|-1|
14948|whattadarsh|3|0:14:26|0:14:26|0|-1|-1|-1|-1|-1|-1|
14949|xiao-135|3|0:14:27|0:14:27|0|-1|-1|-1|-1|-1|-1|
14950|exciting-swanson30j|3|0:14:28|0:14:28|0|-1|-1|-1|-1|-1|-1|
14951|as_runtime123|3|0:14:29|0:14:29|0|-1|-1|-1|-1|-1|-1|
14952|sufianshaik11|3|0:14:29|0:14:29|0|-1|-1|-1|-1|-1|-1|
14953|chenmingjian|3|0:14:29|0:14:29|0|-1|-1|-1|-1|-1|-1|
14954|hun-dun-xing-hai|3|0:14:30|0:14:30|0|-1|-1|-1|-1|-1|-1|
14955|prakash-dhayal|3|0:14:30|0:14:30|0|-1|-1|-1|-1|-1|-1|
14956|komaconss|3|0:14:30|0:14:30|0|-1|-1|-1|-1|-1|-1|
14957|Flame_BlitZ|3|0:14:31|0:14:31|0|-1|-1|-1|-1|-1|-1|
14958|Vishal_k2407|3|0:14:31|0:14:31|0|-1|-1|-1|-1|-1|-1|
14959|94akhil|3|0:14:33|0:14:33|0|-1|-1|-1|-1|-1|-1|
14960|aditisingh10022018|3|0:14:34|0:14:34|0|-1|-1|-1|-1|-1|-1|
14961|hungry-ridewa7|3|0:14:34|0:14:34|0|-1|-1|-1|-1|-1|-1|
14962|DimpyAgrawal|3|0:14:34|0:14:34|0|-1|-1|-1|-1|-1|-1|
14963|afm2|3|0:14:34|0:14:34|0|-1|-1|-1|-1|-1|-1|
14964|shivamchaudhary837|3|0:14:34|0:14:34|0|-1|-1|-1|-1|-1|-1|
14965|bkumarmukund|3|0:14:35|0:14:35|0|-1|-1|-1|-1|-1|-1|
14966|Soumi_Ghosh2003|3|0:14:36|0:14:36|0|-1|-1|-1|-1|-1|-1|
14967|indra0421|3|0:14:36|0:09:36|1|-1|-1|-1|-1|-1|-1|
14968|srikanth_surna|3|0:14:36|0:14:36|0|-1|-1|-1|-1|-1|-1|
14969|subhalaxmi_das|3|0:14:36|0:14:36|0|-1|-1|-1|-1|-1|-1|
14970|venus_agr|3|0:14:37|0:14:37|0|-1|-1|-1|-1|-1|-1|
14971|Aayushcosmic123|3|0:14:37|0:14:37|0|-1|-1|-1|-1|-1|-1|
14972|xianmu|3|0:14:38|0:14:38|0|-1|-1|-1|-1|-1|-1|
14973|suraj7wce|3|0:14:38|0:14:38|0|-1|-1|-1|-1|-1|-1|
14974|savinter|3|0:14:39|0:14:39|0|-1|-1|-1|-1|-1|-1|
14975|Pratik_Nawale|3|0:14:39|0:14:39|0|-1|-1|-1|-1|-1|-1|
14976|anupamahalder7|3|0:14:39|0:14:39|0|-1|-1|-1|-1|-1|-1|
14977|YuktaArya_20|3|0:14:40|0:14:40|0|-1|-1|-1|-1|-1|-1|
14978|Amantvn1234|3|0:14:40|0:14:40|0|-1|-1|-1|-1|-1|-1|
14979|Samsritha_putta|3|0:14:40|0:09:40|1|-1|-1|-1|-1|-1|-1|
14980|kushmandinigupta|3|0:14:41|0:14:41|0|-1|-1|-1|-1|-1|-1|
14981|SahDipti_Raj|3|0:14:41|0:14:41|0|-1|-1|-1|-1|-1|-1|
14982|friendly-i3habhajbo|3|0:14:42|0:14:42|0|-1|-1|-1|-1|-1|-1|
14983|Vishal_budhadev|3|0:14:42|0:14:42|0|-1|-1|-1|-1|-1|-1|
14984|user1236ii|3|0:14:43|0:14:43|0|-1|-1|-1|-1|-1|-1|
14985|coolkorbin|3|0:14:43|0:14:43|0|-1|-1|-1|-1|-1|-1|
14986|murli_patel15|3|0:14:43|0:04:43|2|-1|-1|-1|-1|-1|-1|
14987|Naveen_3251|3|0:14:43|0:14:43|0|-1|-1|-1|-1|-1|-1|
14988|tamajit_ghosh|3|0:14:44|0:14:44|0|-1|-1|-1|-1|-1|-1|
14989|shpindler|3|0:14:44|0:14:44|0|-1|-1|-1|-1|-1|-1|
14990|exciting-yonathlfh|3|0:14:44|0:14:44|0|-1|-1|-1|-1|-1|-1|
14991|prernasc21|3|0:14:45|0:14:45|0|-1|-1|-1|-1|-1|-1|
14992|swetha_3926|3|0:14:45|0:14:45|0|-1|-1|-1|-1|-1|-1|
14993|one-sweetest|3|0:14:45|0:14:45|0|-1|-1|-1|-1|-1|-1|
14994|Garvit5604|3|0:14:45|0:14:45|0|-1|-1|-1|-1|-1|-1|
14995|garima-20|3|0:14:45|0:14:45|0|-1|-1|-1|-1|-1|-1|
14996|AlapatiNithika|3|0:14:45|0:14:45|0|-1|-1|-1|-1|-1|-1|
14997|shubh_2002|3|0:14:45|0:14:45|0|-1|-1|-1|-1|-1|-1|
14998|sathish-77|3|0:14:46|0:14:46|0|-1|-1|-1|-1|-1|-1|
14999|friendly-coldenknx|3|0:14:46|0:14:46|0|-1|-1|-1|-1|-1|-1|
15000|angrynerd16|3|0:14:46|0:14:46|0|-1|-1|-1|-1|-1|-1|
15001|0101gautamkumar|3|0:14:47|0:14:47|0|-1|-1|-1|-1|-1|-1|
15002|shen-fan-d|3|0:14:48|0:14:48|0|-1|-1|-1|-1|-1|-1|
15003|abhishek_0506|3|0:14:49|0:14:49|0|-1|-1|-1|-1|-1|-1|
15004|6ifted-poincarerge|3|0:14:50|0:14:50|0|-1|-1|-1|-1|-1|-1|
15005|Shantu_Samanta|3|0:14:50|0:14:50|0|-1|-1|-1|-1|-1|-1|
15006|nikesh_1057|3|0:14:51|0:14:51|0|-1|-1|-1|-1|-1|-1|
15007|vikas_2311|3|0:14:52|0:14:52|0|-1|-1|-1|-1|-1|-1|
15008|sivasakthi_s|3|0:14:52|0:14:52|0|-1|-1|-1|-1|-1|-1|
15009|k_rohan|3|0:14:53|0:09:53|1|-1|-1|-1|-1|-1|-1|
15010|pylic|3|0:14:53|0:14:53|0|-1|-1|-1|-1|-1|-1|
15011|Lee_fan_Ak_The_Boss|3|0:14:53|0:14:53|0|-1|-1|-1|-1|-1|-1|
15012|romantic-wilesjcb|3|0:14:55|0:14:55|0|-1|-1|-1|-1|-1|-1|
15013|bhargavkpatel|3|0:14:55|0:14:55|0|-1|-1|-1|-1|-1|-1|
15014|AdityaGoyal1234|3|0:14:55|0:14:55|0|-1|-1|-1|-1|-1|-1|
15015|Arkhopravo0216|3|0:14:55|0:09:55|1|-1|-1|-1|-1|-1|-1|
15016|1onlyArun|3|0:14:55|0:14:55|0|-1|-1|-1|-1|-1|-1|
15017|ESHWAR-KURAPATI|3|0:14:56|0:14:56|0|-1|-1|-1|-1|-1|-1|
15018|pcsutar|3|0:14:56|0:14:56|0|-1|-1|-1|-1|-1|-1|
15019|chateau-9|3|0:14:57|0:14:57|0|-1|-1|-1|-1|-1|-1|
15020|sansolver|3|0:14:57|0:09:57|1|-1|-1|-1|-1|-1|-1|
15021|RISHIKA_GANDHI|3|0:14:59|0:14:59|0|-1|-1|-1|-1|-1|-1|
15022|_2025|3|0:14:59|0:14:59|0|-1|-1|-1|-1|-1|-1|
15023|Igor0|3|0:14:59|0:14:59|0|-1|-1|-1|-1|-1|-1|
